time,aX,aY,aZ,gX,gY,gZ
199109,0.9967041,-0.03869629,-0.09460449,0.30517578,-2.5634766,-0.79345703
199119,0.9959717,-0.03955078,-0.09484863,0.36621094,-2.5634766,-0.7324219
199129,0.9971924,-0.03942871,-0.09460449,0.48828125,-2.5634766,-0.7324219
199139,1.0001221,-0.03881836,-0.09289551,0.5493164,-2.5634766,-0.8544922
199149,1.0002441,-0.03869629,-0.096069336,0.61035156,-2.5634766,-0.7324219
199159,0.99938965,-0.03918457,-0.09765625,0.5493164,-2.5634766,-0.79345703
199169,0.9971924,-0.03857422,-0.09448242,0.30517578,-2.5634766,-0.79345703
199179,0.99768066,-0.037841797,-0.095581055,0.12207031,-2.5634766,-0.8544922
199189,0.99731445,-0.041259766,-0.09460449,0.4272461,-2.5024414,-0.8544922
199199,0.9987793,-0.037963867,-0.09399414,0.30517578,-2.5024414,-0.91552734
199209,0.9980469,-0.036987305,-0.09472656,0.24414062,-2.5634766,-0.8544922
199219,0.9970703,-0.038330078,-0.09362793,0.36621094,-2.5634766,-0.8544922
199229,0.9967041,-0.040039062,-0.0949707,0.36621094,-2.5634766,-0.8544922
199249,0.9968262,-0.034423828,-0.09423828,0.6713867,-2.5634766,-0.79345703
199259,0.99780273,-0.0357666,-0.095581055,0.5493164,-2.5024414,-0.7324219
199269,0.99780273,-0.03942871,-0.09484863,0.48828125,-2.5024414,-0.7324219
199279,0.9992676,-0.041137695,-0.09643555,0.4272461,-2.4414062,-0.61035156
199289,0.9991455,-0.037231445,-0.09472656,0.24414062,-2.5024414,-0.61035156
199299,1.0,-0.033691406,-0.10021973,0.24414062,-2.5024414,-0.5493164
199309,0.99768066,-0.038330078,-0.09838867,0.61035156,-2.5024414,-0.48828125
199319,0.9962158,-0.041503906,-0.095214844,0.5493164,-2.5024414,-0.5493164
199329,0.99890137,-0.041992188,-0.09277344,0.4272461,-2.380371,-0.61035156
199339,0.99853516,-0.041992188,-0.09387207,0.61035156,-2.380371,-0.7324219
199349,0.9979248,-0.03918457,-0.091308594,0.8544922,-2.5024414,-0.6713867
199359,0.99731445,-0.037353516,-0.09423828,0.61035156,-2.5634766,-0.7324219
199369,0.9971924,-0.037963867,-0.095947266,0.36621094,-2.5024414,-0.6713867
199379,0.9963379,-0.03894043,-0.09631348,0.36621094,-2.4414062,-0.6713867
199389,0.99731445,-0.03955078,-0.09777832,0.30517578,-2.2583008,-0.79345703
199409,0.9995117,-0.041870117,-0.09448242,0.5493164,-2.319336,-0.79345703
199429,0.99853516,-0.037719727,-0.0949707,0.5493164,-2.380371,-0.79345703
199439,0.99645996,-0.037963867,-0.09472656,0.5493164,-2.380371,-0.91552734
199449,0.99694824,-0.036499023,-0.0949707,0.5493164,-2.319336,-0.8544922
199459,0.9980469,-0.03186035,-0.09301758,0.6713867,-2.380371,-0.7324219
199469,1.0,-0.033447266,-0.09460449,0.5493164,-2.380371,-0.61035156
199479,1.0003662,-0.041259766,-0.0925293,0.48828125,-2.4414062,-0.5493164
