time,aX,aY,aZ,gX,gY,gZ
16832243,0.99572754,-0.114746094,-0.06640625,0.79345703,-2.319336,-0.7324219
16832253,0.994751,-0.1126709,-0.06640625,0.61035156,-2.2583008,-0.6713867
16832263,0.9929199,-0.11437988,-0.07019043,0.36621094,-2.319336,-0.48828125
16832273,0.9954834,-0.115478516,-0.072021484,0.0,-2.319336,-0.48828125
16832283,0.99645996,-0.11682129,-0.068725586,-0.061035156,-2.380371,-0.4272461
16832293,0.9937744,-0.11706543,-0.06689453,0.061035156,-2.380371,-0.36621094
16832303,0.99121094,-0.118896484,-0.06689453,0.36621094,-2.5024414,-0.36621094
16832313,0.9958496,-0.12036133,-0.06677246,0.7324219,-2.5024414,-0.5493164
16832333,0.99450684,-0.11706543,-0.07336426,0.18310547,-2.5024414,-0.5493164
16832343,0.99694824,-0.114868164,-0.07385254,-0.12207031,-2.4414062,-0.48828125
16832353,0.9953613,-0.11437988,-0.07312012,-0.4272461,-2.4414062,-0.36621094
16832363,0.9921875,-0.11779785,-0.07324219,-0.48828125,-2.380371,-0.4272461
16832373,0.9925537,-0.12072754,-0.07055664,-0.24414062,-2.380371,-0.36621094
16832383,0.9953613,-0.12182617,-0.06982422,0.24414062,-2.380371,-0.48828125
16832393,0.99523926,-0.119506836,-0.06933594,0.48828125,-2.319336,-0.5493164
16832403,0.993042,-0.118652344,-0.07067871,0.7324219,-2.319336,-0.5493164
16832413,0.99560547,-0.119018555,-0.07373047,0.79345703,-2.319336,-0.61035156
16832423,0.99731445,-0.11730957,-0.07421875,0.7324219,-2.1972656,-0.7324219
16832433,0.9951172,-0.11584473,-0.07141113,0.61035156,-2.1972656,-0.6713867
16832443,0.9935303,-0.1184082,-0.071777344,0.5493164,-2.1362305,-0.61035156
16832453,0.99487305,-0.11743164,-0.07165527,0.61035156,-2.1362305,-0.61035156
16832463,0.99523926,-0.115722656,-0.07043457,0.48828125,-2.0141602,-0.61035156
16832473,0.9946289,-0.115234375,-0.06982422,0.36621094,-2.0751953,-0.5493164
16832493,0.99572754,-0.11584473,-0.07043457,0.24414062,-1.8920898,-0.61035156
16832513,0.9938965,-0.119262695,-0.06945801,0.4272461,-2.0751953,-0.48828125
16832523,0.99523926,-0.11987305,-0.068847656,0.61035156,-2.0141602,-0.5493164
16832533,0.99572754,-0.118896484,-0.06726074,0.61035156,-2.0751953,-0.61035156
16832543,0.99243164,-0.118652344,-0.0657959,0.61035156,-2.1362305,-0.5493164
16832553,0.99365234,-0.119262695,-0.06689453,0.6713867,-2.319336,-0.61035156
16832563,0.99523926,-0.11816406,-0.064575195,0.6713867,-2.319336,-0.5493164
16832573,0.9951172,-0.115478516,-0.064697266,0.6713867,-2.380371,-0.61035156
16832583,0.994751,-0.115112305,-0.06726074,0.6713867,-2.5024414,-0.61035156
16832593,0.99438477,-0.11608887,-0.068603516,0.48828125,-2.5024414,-0.6713867
16832603,0.99450684,-0.115356445,-0.07067871,0.30517578,-2.5024414,-0.5493164
16832613,0.9942627,-0.11608887,-0.068115234,0.30517578,-2.6245117,-0.4272461
16832623,0.9946289,-0.11755371,-0.068481445,0.36621094,-2.6245117,-0.36621094
16832633,0.99523926,-0.11730957,-0.067871094,0.24414062,-2.746582,-0.36621094
16832653,0.9959717,-0.11669922,-0.06665039,0.36621094,-2.746582,-0.4272461
16832673,0.9971924,-0.119506836,-0.06982422,0.061035156,-2.6855469,-0.4272461
16832683,0.9953613,-0.118652344,-0.07409668,-0.061035156,-2.6245117,-0.5493164
16832693,0.9941406,-0.12036133,-0.07348633,-0.061035156,-2.6855469,-0.48828125
16832703,0.99487305,-0.12097168,-0.072387695,0.18310547,-2.6245117,-0.5493164
16832713,0.9951172,-0.119018555,-0.07055664,0.30517578,-2.6245117,-0.61035156
16832723,0.9937744,-0.12023926,-0.07006836,0.5493164,-2.6245117,-0.6713867
16832733,0.9946289,-0.12133789,-0.07165527,0.6713867,-2.6245117,-0.7324219
16832743,0.9968262,-0.1204834,-0.072021484,0.7324219,-2.6245117,-0.79345703
16832753,0.9949951,-0.119262695,-0.07092285,0.7324219,-2.5024414,-0.8544922
16832763,0.99438477,-0.119140625,-0.071899414,0.7324219,-2.380371,-0.91552734
16832773,0.99609375,-0.119018555,-0.07104492,0.6713867,-2.4414062,-0.9765625
16832783,0.99523926,-0.115356445,-0.068359375,0.79345703,-2.319336,-0.9765625
16832793,0.99438477,-0.1138916,-0.07006836,0.6713867,-2.1972656,-0.91552734
16832803,0.99316406,-0.11645508,-0.06921387,0.7324219,-2.319336,-0.8544922
16832823,0.99401855,-0.11584473,-0.06738281,0.61035156,-2.319336,-0.6713867
16832843,0.99694824,-0.11413574,-0.07043457,0.36621094,-2.2583008,-0.6713867
16832853,0.99560547,-0.1126709,-0.06994629,0.18310547,-2.2583008,-0.6713867
16832863,0.99365234,-0.11804199,-0.07006836,0.0,-2.1972656,-0.61035156
16832873,0.99450684,-0.119506836,-0.068237305,0.061035156,-2.2583008,-0.5493164
16832883,0.9954834,-0.118774414,-0.06677246,0.18310547,-2.319336,-0.5493164
16832893,0.9935303,-0.11853027,-0.06518555,0.5493164,-2.319336,-0.5493164
16832903,0.99316406,-0.11975098,-0.06591797,0.7324219,-2.4414062,-0.5493164
16832913,0.99560547,-0.118652344,-0.067871094,0.91552734,-2.5634766,-0.6713867
16832923,0.99645996,-0.115722656,-0.068115234,0.8544922,-2.5634766,-0.6713867
16832933,0.99438477,-0.11694336,-0.0703125,0.5493164,-2.6245117,-0.61035156
16832943,0.9951172,-0.11669922,-0.07019043,0.30517578,-2.5024414,-0.61035156
